,name,last_name,coord_x,coord_y,group,docile,voice_pitch,facial_ratio,retina_r,retina_g,retina_b,humidity_index,parent_worth,social_index,consumer_score,citizen_quality_score,prob_failure,z_index,school_id,student_id,genre_id,grad_year,parent_donations_k,final_grade
4146450,amos,patterson,62,-199,26,1,0.17993825231291405,0.7239006949205616,0.4257518881858796,0.3755047334297831,0.3861758264739503,0.5561038311426839,493997,56.80122397487093,54.40801285983139,42.575188818587954,53.91992369557136,58.996912615645705,d5157c2992a5bde028a8bf1dc96384ad,441613f4-a713-45af-9b33-687e7ed98ec4,22,1991,50.502093965371955,83.05073342247442
4147217,elinore,crane,99,-228,9,1,-0.054703358863509736,0.6864383654000661,0.3667924330613939,0.3907930885506543,0.3870119172508735,0.6432056468206108,383975,61.93328367420133,37.73129481354368,36.67924330613939,48.84644762937294,47.26483205682451,d5157c2992a5bde028a8bf1dc96384ad,113feb12-1bba-4d01-8ef2-159ef8da588c,3,1992,48.82124574888885,82.30428611803094
4159943,noah,page,105,-23,14,1,0.2475583102495913,0.5258708160007441,0.4662034803058224,0.6745207558956391,0.4854811063878326,0.4619312818913053,447285,59.6862568412949,60.97926057835631,46.62034803058225,43.4607881048829,62.377915512479575,d5157c2992a5bde028a8bf1dc96384ad,2f0e5aa5-f471-4f70-ad2e-e6841b0d6645,3,1984,48.923450102574556,82.31765539106651
4163204,felix,weaver,166,-167,4,1,0.28389094034230394,0.5555150084173933,0.4249998770856079,0.4932893921262371,0.4377349611873617,0.49004233873646796,661837,29.530759797447356,56.746937351284714,42.49998770856079,49.37951518815899,64.1945470171152,d5157c2992a5bde028a8bf1dc96384ad,383de959-b274-4f43-9498-a8b37d6be4fa,9,2000,49.625634866370824,82.7262495142652
4167787,hans,michael,202,-199,34,1,0.4295095465562708,0.4865393203581333,0.5101335059348925,0.5315664298500408,0.531839582000526,0.4423754381899461,507861,45.47021801543258,66.14021437027998,51.01335059348925,49.028655512536794,71.47547732781355,d5157c2992a5bde028a8bf1dc96384ad,deb9153f-e304-4066-9772-a3deac0da9f5,20,1997,49.77191134318074,82.55516520982894
4172163,august,doyle,45,-172,34,1,-0.04437023190683687,0.6203211842497132,0.3288347274654094,0.5465608868538865,0.384710910547432,0.6201157790964185,497867,48.466432703744815,37.1373388245131,32.883472746540946,53.5614926089895,47.781488404658155,d5157c2992a5bde028a8bf1dc96384ad,cea7fdd1-a6b1-44bd-b5e7-ec6b50421d27,5,1995,50.434845683926106,83.02785805155631
4172974,fritz,andersen,102,-133,24,1,0.183159896564957,0.6255611160773324,0.4338493311125442,0.5998275315410604,0.4493767050763483,0.6052489500179851,564783,38.823082523368896,48.73077423857693,43.384933111254426,26.29870469614077,59.15799482824785,d5157c2992a5bde028a8bf1dc96384ad,7b630e87-be9b-4d44-ae45-bb050e954732,16,1989,50.85736528920918,82.54038206937581
4178227,trinidad,barber,87,-16,22,1,0.26440972055445605,0.584120239520088,0.4968196434234981,0.7159087958719971,0.5204799565327233,0.5683345274572775,388026,61.616246140590754,56.58514389382012,49.681964342349815,51.03807933766758,63.2204860277228,d5157c2992a5bde028a8bf1dc96384ad,d6575c4e-c4db-4602-bfcb-f61f3f6096b3,2,1989,49.174913569339935,82.89087246875063
4179265,cornelia,mccullough,57,-217,19,1,0.10857881547862623,0.6449679706775763,0.4245164458930487,0.6105100480501294,0.4383697649969015,0.5820602343593192,429266,63.78632671647654,51.01768768770004,42.451644589304856,29.85750862877821,55.42894077393131,d5157c2992a5bde028a8bf1dc96384ad,13cbdc54-b256-4038-9173-59ed4944f908,0,1993,49.325302856920395,82.87623507444492
4190080,claud,spence,21,-136,16,1,0.3120504860206066,0.5953243254372497,0.4535264425305685,0.6109039403864807,0.44446617497167296,0.5154166398943143,632875,30.12430850861993,56.676473466271325,45.35264425305685,56.53047065553047,65.60252430103033,d5157c2992a5bde028a8bf1dc96384ad,bfbec9ae-7028-4373-8310-a5b3c64f1855,18,1981,51.27560881280203,83.56175804182568
4190569,tom,browning,97,-142,5,1,0.10371981416927124,0.6045895722617681,0.4245478185203881,0.5026162512898046,0.4678855666167759,0.6045662130361641,395389,61.995407387959396,47.4610682571711,42.45478185203881,52.00397236984489,55.18599070846357,d5157c2992a5bde028a8bf1dc96384ad,70bd55f2-4579-4adf-aa62-dba16ddcada0,5,1984,49.83446852684119,83.79081721467641
4192351,texas,robles,145,-246,23,1,0.20816626112932826,0.5843914059654854,0.4596537233974991,0.6272481238873175,0.4886194578683186,0.5908761476895021,447230,47.404153840908975,48.96196325213898,45.965372339749905,49.5757405474231,60.408313056466405,d5157c2992a5bde028a8bf1dc96384ad,363505b5-d70a-480b-8154-5c237da6ed0d,18,1991,50.37764646277439,84.27075523700192
4202988,lee,blackwell,86,-237,19,1,0.2889884041371797,0.5331092336214047,0.4259398149237167,0.4837498253221806,0.4702298762362133,0.5024543507475064,569100,41.65331789280371,57.095176874593896,42.593981492371675,61.12576626946083,64.44942020685899,d5157c2992a5bde028a8bf1dc96384ad,dea4532f-1939-4512-a8e4-fef1dd2bb2f4,1,1980,49.772285653875294,82.6391031573178
4209264,mable,hampton,77,-21,35,1,0.2216168095667741,0.5693922276708928,0.4548838707007818,0.41051275643136537,0.4798861429655168,0.5250076967480097,401105,59.706774713063325,54.793015989571686,45.48838707007818,62.51089779422546,61.08084047833871,d5157c2992a5bde028a8bf1dc96384ad,363ecbae-d4fb-4c85-87cb-7a7c33d65d4d,15,2001,50.83396756165747,82.98649597806843
4211854,agustus,alfaro,111,-225,14,1,0.03745909016601656,0.5834846112871136,0.37015734720318294,0.4004439009707663,0.42469401290726255,0.6027402626882238,522877,44.032649198940106,41.58194902074271,37.0157347203183,41.67829350011923,51.87295450830083,d5157c2992a5bde028a8bf1dc96384ad,d3c7a565-7903-4930-87c6-8884a1555ec8,3,1996,49.676340912411824,83.29566492852152
4213070,carroll,lindsey,154,-93,18,0,0.2080205151647232,0.7070230633315112,0.4828413099353168,0.3313975475777892,0.4649468957189274,0.6426498462322585,443858,55.80304918406481,51.582075642060296,48.284130993531676,69.1222020877382,60.40102575823616,d5157c2992a5bde028a8bf1dc96384ad,2c00a4f1-7f5e-48f9-9be0-ea5c9f5da3e3,19,2003,49.52292253358081,84.27192884089055
4217409,otis,benson,33,-106,11,1,0.2939130532644363,0.5195443714930205,0.4449144587188633,0.6290598266137998,0.4765514348757635,0.4892261889473601,542967,39.00888175699805,56.06416578292716,44.49144587188634,50.886941348301065,64.69565266322182,d5157c2992a5bde028a8bf1dc96384ad,2032a2eb-f6a0-405c-8b40-49797f1b6712,4,2003,49.568328988765465,81.72340096188077
4228724,lolita,rosas,113,-97,5,1,0.26883729233225995,0.5038476983322285,0.4579139303647437,0.6391967236696992,0.4916743894541629,0.4700507185036582,518760,50.001147190798996,60.350512283762654,45.79139303647437,44.13456565273191,63.441864616612996,d5157c2992a5bde028a8bf1dc96384ad,d8df5b81-9125-4da8-a7ec-721dcd5d33e1,6,2004,49.68027866021515,83.26451005794473
4229955,vince,roberts,141,-52,32,1,0.11468269642319973,0.5288351952977821,0.29157984427503675,0.4699660502259068,0.35169882949778897,0.44837334045953536,685728,34.29825256836175,50.36252671333689,29.157984427503678,67.38996881301655,55.73413482115998,d5157c2992a5bde028a8bf1dc96384ad,6be9269c-11df-4945-8473-08a0fbd5137c,0,2004,50.585042771500966,83.76657184689631
4235089,earle,mcdowell,156,-152,13,1,0.3313569629566431,0.4975063193691646,0.4026635309233152,0.629285520675116,0.4381659539912429,0.4111594576221948,630374,36.317576007887695,61.61137345026199,40.26635309233152,47.472933085105794,66.56784814783215,d5157c2992a5bde028a8bf1dc96384ad,9886555b-99aa-4ddd-964b-f687cc2e8931,0,2006,47.6469660952659,80.8070302681473
4235629,minerva,browning,130,-221,12,1,0.2605920382160949,0.536744595279226,0.5065648560357155,0.465903563745988,0.539830173874674,0.5692647889150849,414726,51.731344995098766,53.870166165498276,50.65648560357155,52.04279157675796,63.029601910804736,d5157c2992a5bde028a8bf1dc96384ad,c3322541-aa36-460b-8661-e39942317a8b,10,1993,50.18380440961968,83.07103056026605
4249908,pearl,salas,146,-84,14,1,0.2783618375190726,0.5658315521372507,0.4119368679857865,0.3717450906935261,0.4067793869185633,0.4514800378925662,701457,28.687316800219694,59.12496589235935,41.193686798578646,48.476741486809075,63.918091875953635,d5157c2992a5bde028a8bf1dc96384ad,c0d7b4c0-0a95-4da2-b144-14283004e312,16,1982,51.202211892953365,83.53255902655158
4251478,webb,rojas,85,-238,27,1,0.08688579308338129,0.7014390492536967,0.40158245015494654,0.5644072574018613,0.3691746730855203,0.5126279092527742,428023,71.86799505460071,55.43929399610271,40.15824501549466,52.87159277818658,54.344289654169074,d5157c2992a5bde028a8bf1dc96384ad,3bc5cad5-ad5d-41f4-b3de-e552e7f9446e,17,1981,50.61560876895444,83.10813657447842
4253824,abraham,tate,21,-9,31,1,0.1831914727296342,0.5387325016735091,0.4297820293678066,0.6020828204954292,0.467221804598681,0.5276024171547956,505081,46.25091041265827,51.77857426818127,42.978202936780654,59.00299329118474,59.15957363648172,d5157c2992a5bde028a8bf1dc96384ad,f29c8eb5-09d2-44da-a8b1-4f1a57b847b4,16,2001,50.33673010540866,82.9127133777414
4256183,bertha,magana,42,-110,8,1,0.32319137961221056,0.5812010044420084,0.5971663676124362,0.6334587846658788,0.5958215182700963,0.6047864715871768,246194,66.34772335514882,56.341422415847816,59.71663676124363,41.91410525660497,66.15956898061053,d5157c2992a5bde028a8bf1dc96384ad,92c59e15-942d-4b23-adf3-e2da2175b3be,1,1982,50.599499550476715,83.25840588455615
4263488,adelaide,burton,118,-128,20,0,-0.34268542703977695,0.33104436155867545,0.6269357671497321,0.4591313156545308,0.7043114757866078,0.7279499318568686,515119,59.3335609976626,44.030320850835935,62.69357671497321,35.5053614639558,32.86572864801115,d5157c2992a5bde028a8bf1dc96384ad,3f2558d6-dc80-4017-8c09-a74cdb9f96a9,23,1993,49.705206275227034,83.68363570272541
4263761,stanley,nguyen,94,-116,24,1,0.1720691623076822,0.5505386835510431,0.4342344344576741,0.5235452441502731,0.4773101504739757,0.5343229336234195,430287,58.579161549297,53.01386492627962,43.423443445767404,48.62728473526205,58.603458115384115,d5157c2992a5bde028a8bf1dc96384ad,83d2dfcc-c69e-4950-aa3f-f7c16009bf42,7,2003,48.3437961769695,80.74150612316963
4267780,edd,webster,120,-229,10,1,0.6224158196575627,0.4168346049859913,0.6407998616257697,0.6131930276230255,0.6756650462970151,0.4637003856330698,355573,51.918668707627226,72.28985897340796,64.07998616257697,59.18555679199225,81.12079098287812,d5157c2992a5bde028a8bf1dc96384ad,a7c3fa96-6584-4864-a178-ec25c916dfb2,2,1987,50.95746786190856,83.59456451107042
4275181,daisie,peralta,152,-147,29,1,0.3626482058009797,0.492226702615616,0.5259778526509914,0.5432885468706311,0.5528141605041544,0.4810731746157202,407822,55.403041224743525,62.5790601452205,52.59778526509914,44.09392208338552,68.13241029004898,d5157c2992a5bde028a8bf1dc96384ad,674ec7fe-7827-4f0b-bfbc-0a191877956f,13,2007,50.59605517943522,82.94814185984453
4277747,ollie,wilkerson,11,-222,16,1,0.5044725588449972,0.5348965530500587,0.5500137975197161,0.3134651502885231,0.5337818032518427,0.44889608821299626,517225,42.207175532062614,69.01354912582903,55.001379751971605,63.15841468737671,75.22362794224986,d5157c2992a5bde028a8bf1dc96384ad,e8375f76-04ef-411a-811a-ef1374334a9e,20,1997,48.808860749140656,82.12294309961398
4277878,charity,lynch,112,-224,23,1,0.07646560928106716,0.617100359748789,0.3897306303512549,0.5441559390256473,0.40922536744766497,0.563025328418028,513656,50.09870723763045,47.41536515191734,38.97306303512549,50.867375535060226,53.82328046405336,d5157c2992a5bde028a8bf1dc96384ad,95c0d518-1c66-4a21-accc-8d5266a8119d,14,2007,49.89460560481359,82.92446363662687
4280599,fernando,wise,131,-26,32,1,0.2604858832009551,0.5990654081969505,0.4877431421855846,0.3905433664722047,0.4869383049433221,0.5569521660693105,467849,48.12990169642788,54.56007012179375,48.774314218558466,41.095815219609655,63.02429416004776,d5157c2992a5bde028a8bf1dc96384ad,632a3479-5b1d-4edd-9bfd-ee69bdae5a12,17,2006,50.484083207291654,83.58349170148333
4280719,olinda,johnston,95,-248,28,1,0.021978431563786538,0.6900292313519634,0.3501289512694134,0.5125972714890255,0.3394731069856975,0.5527166652478134,554574,51.8441671921732,47.16189425130581,35.01289512694134,45.58277288993454,51.09892157818933,d5157c2992a5bde028a8bf1dc96384ad,cc647f94-02dc-41e3-a194-29cc118f9baa,17,1985,48.386473349029046,81.81219114338529
4285486,merritt,wiggins,153,-157,20,1,0.22736665517644886,0.6279614986933937,0.42929745168590505,0.5781068374288821,0.4282146834325161,0.5082662006843284,451376,58.71638799250335,56.55097124128814,42.92974516859051,41.193786869927244,61.36833275882244,d5157c2992a5bde028a8bf1dc96384ad,77167cc0-495a-40d4-9c69-77fd2e9169fe,9,2009,50.46312949358187,83.04623220027956
4290282,emilie,donovan,62,-236,24,1,0.012850498145813072,0.6880367696762466,0.3720670116326358,0.5696692214841172,0.3755014810602961,0.6049498510770852,463398,55.39714674752933,42.72544222603715,37.20670116326358,30.82048892116191,50.64252490729066,d5157c2992a5bde028a8bf1dc96384ad,79c8f43f-719b-4376-8a9e-0afc0ff56f54,2,2001,50.350074763829845,82.5566024553308
4290465,earnest,lang,31,-60,21,1,0.17327460643080705,0.510247185268119,0.4155411473923121,0.4306577005893876,0.4836610807709335,0.5265657768705015,408680,55.696003575572256,50.063627715216654,41.55411473923121,59.10175184061728,58.663730321540356,d5157c2992a5bde028a8bf1dc96384ad,55baeb69-0053-48bb-828f-37195549813a,17,1998,48.63637512266284,81.22166599488119
4295158,vela,mclean,43,-182,17,1,0.17800797817085812,0.7523185257285816,0.4015776915295126,0.5299828028350803,0.33622012202001417,0.5144710852217129,563627,53.04311654311554,56.73862889116605,40.15776915295126,66.99715329228661,58.9003989085429,d5157c2992a5bde028a8bf1dc96384ad,a6f22dbb-35ad-4cbd-a886-1b3498e131c4,21,1980,49.34627015203578,82.3817115004166
4296074,chris,dyer,114,-31,31,1,-0.011683464684130729,0.6699066287372714,0.3020613208334412,0.5706096658909843,0.33966642696285626,0.6036542241102307,575817,44.767753982810866,39.90008042769021,30.206132083344126,53.14428819824377,49.415826765793454,d5157c2992a5bde028a8bf1dc96384ad,e2fdcc22-610e-4fa6-99ae-3a531a88a71d,18,1991,49.41016910341993,82.33322971765544
4298515,cornelia,quinn,6,-198,16,1,0.44991236630783416,0.485967415390102,0.5077673414665723,0.7319604877137305,0.5395958520999325,0.478518634265645,576323,34.170256021424066,63.788034512464456,50.776734146657226,51.7947290239748,72.49561831539171,d5157c2992a5bde028a8bf1dc96384ad,36350443-d910-453f-87a4-1b13302e82c5,6,1995,51.31073351490818,84.10288802170122
4300114,ethyl,olsen,105,-115,23,1,0.3222370880527803,0.4862060551522002,0.4595827215540424,0.5722032922808741,0.4884770329269969,0.4340328765218076,537815,45.36508866931064,62.34718397231413,45.958272155404224,41.32055792986964,66.11185440263901,d5157c2992a5bde028a8bf1dc96384ad,f3cee34f-649f-490b-89b6-72818474bca1,23,1999,49.020114244864025,82.70342903970815
4302810,lilla,weaver,45,-73,1,0,0.05175703251506092,0.3236101062496509,0.7348748300722201,0.7422510782006212,0.7138932252605906,0.5160871604871314,533812,54.26079060202589,67.8386877507018,73.48748300722201,37.100418707556095,52.587851625753046,d5157c2992a5bde028a8bf1dc96384ad,3f3bd8a3-7eae-44af-8ddf-fc2d6143ad46,15,1991,51.01934259258791,84.2039668825662
4304121,charlton,oliver,21,-217,13,1,0.37063563771498775,0.5053711680786426,0.559316676975772,0.6011274335927306,0.6012553134627988,0.5622734296126365,314250,58.34502446860297,57.685359669146756,55.9316676975772,65.46871127148928,68.53178188574938,d5157c2992a5bde028a8bf1dc96384ad,3107e6b4-112a-44b5-baad-b48a9aeeeb6b,13,1988,50.64075147255507,83.19622205042815
4305757,glenwood,maxwell,35,-183,4,1,0.25489641913059224,0.5927216105726769,0.4657862162585941,0.5602579086724353,0.4934744105951733,0.6036272939088263,561032,38.80491840380011,52.31008175024313,46.578621625859405,36.9897629905788,62.744820956529615,d5157c2992a5bde028a8bf1dc96384ad,1f9430f8-24f7-4b31-9f84-9eb9f2c6cfdf,24,1994,49.186226507997645,81.68602849192429
4306793,rudolph,potts,106,-14,10,1,0.17875714763646422,0.6679591384566624,0.4978479732149742,0.545810282910031,0.4978233565564569,0.6271403124434458,273906,72.86177450490506,50.76081907403614,49.78479732149742,54.01459654387861,58.937857381823214,d5157c2992a5bde028a8bf1dc96384ad,a62c9771-53ca-40aa-b99d-7456bdf00e4b,0,1982,49.4610177938919,82.96234851934999
4313019,retha,morrison,108,-109,0,1,0.3335384260904688,0.5287422260821587,0.4470772947883711,0.4797425329659989,0.4701797106401844,0.4523832022385393,561334,45.45694502746048,62.655276764824066,44.70772947883711,43.77960158104546,66.67692130452345,d5157c2992a5bde028a8bf1dc96384ad,9ad2a734-05a7-4a21-b833-3cc1f8729403,21,1996,52.76295538757618,85.56483075171188
4318729,wesley,raymond,77,-191,1,1,0.17184734822626013,0.6662766499741392,0.4509469394881199,0.4539123271743707,0.4294690027493836,0.5636179872393607,452377,55.40060278263298,52.280342071657685,45.09469394881199,42.24651178826424,58.592367411313006,d5157c2992a5bde028a8bf1dc96384ad,227884bc-b9c7-44df-92b4-2a70fdb60c6f,24,1990,51.668615529134044,83.66718413420729
4322409,nadine,hoover,45,-4,23,1,0.4644529654995562,0.5160126450739126,0.5582844314437367,0.3951790017189785,0.5613464559526736,0.4721996795746454,433408,50.930454003650254,66.83827057659006,55.82844314437367,46.34814789399476,73.22264827497781,d5157c2992a5bde028a8bf1dc96384ad,15073518-78b7-4845-a977-45721c21bea0,21,2006,49.309552029135574,82.6743312865228
4325311,winfield,marquez,112,-69,26,1,0.17083741396284258,0.6294717573194196,0.454340552688532,0.4738938966386865,0.4729775884434909,0.5996220981320649,379998,60.311657735408964,49.488090011164005,45.43405526885321,45.740789270122605,58.54187069814214,d5157c2992a5bde028a8bf1dc96384ad,61a5ddc6-2590-436f-a29f-94819315775e,24,2009,51.934721310116,84.6975519037385
4335822,madison,bradford,151,-202,6,1,0.3720177249356391,0.5215141178492074,0.5665801781820335,0.5175444203865698,0.5819244397639551,0.5592894679763712,404798,46.464674042329634,57.56402611496298,56.65801781820336,49.13021681096338,68.60088624678195,d5157c2992a5bde028a8bf1dc96384ad,140a6a6c-5783-4b53-b12f-a8ef076b7d22,22,1982,49.77310852544146,82.19485674402398
4338267,fanny,sosa,195,-237,34,1,0.3971575188434221,0.4987413015724476,0.5768460240304404,0.5488373486467525,0.5911078322878788,0.4902275049194352,312246,64.86249324817943,64.89270244320679,57.684602403044046,45.30799533819076,69.85787594217109,d5157c2992a5bde028a8bf1dc96384ad,be7bca4d-a1b2-4d8b-adb5-ceee30d7a10b,23,2008,50.99631360294771,83.44918488059379
4344781,everett,weaver,88,-15,18,1,0.3395457917592808,0.6097586131152306,0.5719536717209271,0.4722612222983299,0.561548205116045,0.5950075592358511,351998,59.919446035479204,58.684268591781795,57.195367172092716,47.27663346241682,66.97728958796404,d5157c2992a5bde028a8bf1dc96384ad,d8c6e2fa-9660-4779-a09b-0dc5b7ffcaab,24,2000,49.89767935200342,83.9671447600418
4348794,mina,bradford,32,-26,16,1,0.10703668081947583,0.5909406573570523,0.4402531082879455,0.6560241907699644,0.4765100204434966,0.6139035089936747,387407,53.60260997570365,43.729517973978226,44.025310828794545,39.25307227173252,55.351834040973785,d5157c2992a5bde028a8bf1dc96384ad,7658f23d-e8a7-4753-84d7-e199874c9f98,16,2005,50.415579027989466,82.91538497053746
4350077,john,xiong,157,-101,2,1,0.23807766152781484,0.539252262468157,0.4494984779324663,0.586984586711352,0.4728331778030314,0.4867693449030368,489773,52.514799185567895,57.95158496588312,44.94984779324663,33.348018130646885,61.90388307639074,d5157c2992a5bde028a8bf1dc96384ad,4139e941-8feb-4d8b-9e83-605f5c2a8b83,20,1993,49.77617694349257,82.7229068705646
4359976,roscoe,wilkerson,105,-34,31,1,0.4000877389038256,0.4784756875160052,0.5352872832993822,0.4910967002855992,0.5724169820006249,0.4938017999316686,407618,51.79984921063051,62.04984320519953,53.52872832993823,58.34823079087841,70.00438694519127,d5157c2992a5bde028a8bf1dc96384ad,c9e219cc-7acd-4a74-abeb-d8dc7aa313f9,11,1984,50.23479572839535,83.23336417866159
4366682,sula,burton,24,-115,9,1,0.15897775508182233,0.5342846444531321,0.3661119097911934,0.5450409871550919,0.41339259820702495,0.4829224721639578,603235,41.978256541449454,53.009515564213345,36.61119097911934,25.744379113399766,57.94888775409112,d5157c2992a5bde028a8bf1dc96384ad,1f517f2a-39f5-456f-a22d-7f4a245c3a66,18,1995,49.369753172700854,82.55968187844176
4366879,alease,benitez,23,-146,6,1,0.5964864776757115,0.5296130491585399,0.606276280505202,0.4535911454432531,0.5740549430425325,0.4214287916587688,444396,51.80489786236393,76.00113977308747,60.6276280505202,57.91629933002099,79.82432388378558,d5157c2992a5bde028a8bf1dc96384ad,25ab9bdd-c5f5-4a7d-bf28-524ec34e72de,16,1992,48.220578161651,81.58804340014093
4372612,francis,osborne,128,-136,10,0,0.3520128119658543,0.4975637635088998,0.5150256817067599,0.7203985922608726,0.5339931940522596,0.4556050191306186,427613,57.288585466943886,64.59949680879339,51.50256817067599,49.86695563195402,67.60064059829271,d5157c2992a5bde028a8bf1dc96384ad,72a207c4-434a-4aa1-88a8-a8038c78dcb2,0,1993,49.6702529772889,82.81158305661576
4373755,davey,nguyen,145,-184,10,1,0.21560696203274632,0.492181508789105,0.4711130542280095,0.4895435172010563,0.52799621636873,0.51108095677991,339402,64.73055126160675,54.992681683307616,47.11130542280095,43.573400962277795,60.780348101637315,d5157c2992a5bde028a8bf1dc96384ad,c9ca385c-6c89-4bd1-98c8-6e9d8212fa81,19,2009,51.36296903904858,84.01195249901923
4379338,newt,huang,133,-202,29,1,-0.11823970647704818,0.5313385608320549,0.21039900369641248,0.3447237154678492,0.2949438877387758,0.5027357817996417,711761,28.57348042174471,36.165930081990304,21.03990036964125,54.76735551192005,44.0880146761476,d5157c2992a5bde028a8bf1dc96384ad,9f43bd75-3b1f-47e0-9b4d-ef82c6917040,19,2007,50.98627419972529,82.85369981944524
4387752,wilber,hogan,58,-155,2,0,-0.16205476952051612,0.2335253863947814,0.6042788353494232,0.4847974640464774,0.6887829151714634,0.5679057411895843,580648,47.386171087637365,52.69701377785629,60.427883534942325,48.83489177462858,41.89726152397419,d5157c2992a5bde028a8bf1dc96384ad,95a94c3c-aeeb-4b8d-8038-3249f49c02eb,8,1992,51.042593705195344,83.74514964643556
4398740,irvin,bass,124,-173,34,1,0.4621444368428702,0.495745151542589,0.5480048881979523,0.4864933393272487,0.5467600324619409,0.4454991780174686,511035,42.42413678887925,67.56668409811147,54.80048881979523,48.74316562276779,73.10722184214352,d5157c2992a5bde028a8bf1dc96384ad,3cb007b4-da58-4527-b3f6-c7dbe1688b6a,14,1987,50.25641969526062,82.71553525017511
4399062,malissa,zamora,87,-171,18,1,0.4594513288840307,0.4941820425765726,0.5454367278848229,0.5389210991286418,0.5478590723247307,0.4540574123961664,508663,40.73781635054651,66.15256141298846,54.54367278848228,35.791898986757566,72.97256644420153,d5157c2992a5bde028a8bf1dc96384ad,73a4cfb3-f595-4b43-af89-73ab29a32731,5,2005,49.32137458733238,82.21684008991937
4403043,annabel,nolan,21,-203,22,1,0.15542405582392038,0.5876878326066117,0.4665278222078871,0.6181655878534235,0.4830654339883288,0.5672921555412732,414816,58.35283924392483,51.806233073637436,46.65278222078871,42.7808298536019,57.771202791196025,d5157c2992a5bde028a8bf1dc96384ad,98c9f0e6-6b96-484e-82e6-39868ec23d04,18,1990,49.683736514992,84.14955058749753
4416560,dicy,silva,120,-239,4,1,-0.048656998850976414,0.5834513142154286,0.3539916008476505,0.6167848458312111,0.4114688739769895,0.582071757074198,402543,61.30872873200384,40.439362566498396,35.399160084765036,54.99640107216089,47.56715005745118,d5157c2992a5bde028a8bf1dc96384ad,c48a1d6e-046d-49a1-a766-1527bad6e393,21,1993,51.0777538595873,84.6980110190051
4418026,elex,shannon,106,-231,32,1,0.24415212692254415,0.4953495518624426,0.475745540056277,0.6262696179148524,0.5114524219453546,0.5024717626725109,448989,48.38544296831593,54.78881098945871,47.5745540056277,49.98064976895776,62.207606346127214,d5157c2992a5bde028a8bf1dc96384ad,9bc217bf-2d4f-4f46-9ec8-29ac1a9aa7df,13,2003,51.648923302653245,85.12783154693932
4418413,dan,sharp,160,-199,19,1,0.3361775177574604,0.6334111453557976,0.5406621613577485,0.6545903000421555,0.5244197417100374,0.5534418142626805,365515,68.06288469963195,63.07065348323108,54.06621613577485,41.977005620973365,66.80887588787301,d5157c2992a5bde028a8bf1dc96384ad,d42f1ec2-e44a-45af-ad75-aa9b1359da14,18,1985,50.65219356065517,83.47329634839267
4427248,mona,trejo,141,-28,12,1,0.1882717622231167,0.6005629863483227,0.3973187757736038,0.6053135360966438,0.40263977620988783,0.4723398155677013,556106,53.415151857800815,58.3838038264221,39.73187757736038,54.429624375642604,59.413588111155825,d5157c2992a5bde028a8bf1dc96384ad,6f6c8c0f-dacc-4ce7-8991-42983cd3f739,10,1993,49.976069025459964,83.20120205380155
4435386,victor,salazar,133,-164,1,1,0.4976315925434875,0.4734516680161336,0.5486887210907379,0.6679916992442307,0.5418355342882307,0.3563259958455115,464665,58.3729081546811,76.85569518503037,54.868872109073784,52.460132963137795,74.88157962717437,d5157c2992a5bde028a8bf1dc96384ad,2008fc6a-50e1-42c4-af76-52f359d39c8b,12,1988,51.33979626201679,83.45185161075942
4441858,clotilde,navarro,140,-103,16,1,0.2845077319644074,0.5235698456257877,0.4655811443701916,0.43129370653534416,0.4940578999352902,0.5181868491344827,548500,37.29618969292164,55.16044267955087,46.55811443701916,54.68350658573825,64.22538659822037,d5157c2992a5bde028a8bf1dc96384ad,7c6d0b6b-1ab4-4124-ab7c-17b5cd46d1d5,14,1983,48.745295051459436,81.80875037567431
4447199,esley,jimenez,11,-40,9,1,0.08410086817700012,0.5310112087918756,0.3820067534483542,0.4765223659344327,0.4406892495434184,0.5517110269624795,556741,41.22085993157108,46.06402114167243,38.20067534483543,42.59383884255765,54.20504340885001,d5157c2992a5bde028a8bf1dc96384ad,0676afbd-e2b6-40dc-89a1-1d21dec535f7,12,1986,49.28153700922625,82.71926569534419
4448663,bob,patterson,74,-48,17,1,0.3611570610696506,0.4490475372469605,0.548247527857117,0.5566573236473288,0.605929983831562,0.5535725416821935,400629,43.123705285987576,54.93543042378586,54.8247527857117,52.700035956782045,68.05785305348253,d5157c2992a5bde028a8bf1dc96384ad,c4c5b60a-4eba-48a3-966f-e65d554a5fa3,3,1998,49.933080131767035,82.5257609701192
4455409,granville,patterson,5,-50,16,1,0.16600493166155486,0.5829031216072886,0.39937476804608396,0.4766802441245376,0.40539372091827824,0.4777203021419921,559772,47.81814060723899,55.269874729257964,39.937476804608394,61.643489503727636,58.300246583077744,d5157c2992a5bde028a8bf1dc96384ad,4a193de0-da66-4062-9250-28229c31bc6f,12,1981,52.44470055135988,84.07015413876229
4457873,will,weaver,49,-108,8,1,0.20178556458568608,0.5877233162641579,0.3945171807348333,0.4793960379692711,0.40835189872579386,0.4925877813211759,597929,42.8440754434317,55.33473270355247,39.45171807348333,52.393591010391894,60.0892782292843,d5157c2992a5bde028a8bf1dc96384ad,a0cf5d17-2c1c-4432-9223-3ae8d827cd81,19,2000,50.839406267292226,83.18351119534334
